,video,audio_clip,mean,std
130,3,video3_sec195000-198000.wav,2.3333333333333335,0.9855985596534887
131,3,video3_sec196500-199500.wav,2.0,1.224744871391589
132,3,video3_sec198000-201000.wav,2.0,1.224744871391589
133,3,video3_sec199500-202500.wav,2.0,1.224744871391589
134,3,video3_sec201000-204000.wav,2.0,1.224744871391589
135,3,video3_sec202500-205500.wav,2.0,1.224744871391589
136,3,video3_sec204000-207000.wav,2.0,1.224744871391589
137,3,video3_sec205500-208500.wav,2.0,1.224744871391589
138,3,video3_sec207000-210000.wav,2.0,1.224744871391589
139,3,video3_sec208500-211500.wav,2.0,1.224744871391589
140,3,video3_sec210000-213000.wav,2.25,1.0897247358851685
141,3,video3_sec211500-214500.wav,2.25,1.0897247358851685
142,3,video3_sec213000-216000.wav,2.25,1.0897247358851685
143,3,video3_sec214500-217500.wav,2.25,1.0897247358851685
144,3,video3_sec216000-219000.wav,2.25,1.0897247358851685
145,3,video3_sec217500-220500.wav,2.25,1.0897247358851685
146,3,video3_sec219000-222000.wav,2.0,1.224744871391589
147,3,video3_sec220500-223500.wav,2.0,1.224744871391589
148,3,video3_sec222000-225000.wav,2.0,1.224744871391589
149,3,video3_sec223500-226500.wav,2.0,1.224744871391589
150,3,video3_sec225000-228000.wav,2.0,1.224744871391589
151,3,video3_sec226500-229500.wav,2.0,1.224744871391589
152,3,video3_sec228000-231000.wav,2.0,1.224744871391589
153,3,video3_sec229500-232500.wav,2.0,1.224744871391589
154,3,video3_sec231000-234000.wav,2.0,1.224744871391589
155,3,video3_sec232500-235500.wav,2.0,1.224744871391589
156,3,video3_sec234000-237000.wav,2.25,1.0897247358851685
157,3,video3_sec235500-238500.wav,2.25,1.0897247358851685
158,3,video3_sec237000-240000.wav,2.25,1.0897247358851685
159,3,video3_sec238500-241500.wav,2.25,1.0897247358851685
160,3,video3_sec240000-243000.wav,2.25,1.0897247358851685
161,3,video3_sec241500-244500.wav,2.25,1.0897247358851685
162,3,video3_sec243000-246000.wav,2.25,1.0897247358851685
163,3,video3_sec244500-247500.wav,2.25,1.0897247358851685
164,3,video3_sec246000-249000.wav,2.25,1.0897247358851685
165,3,video3_sec247500-250500.wav,2.0833333333333335,1.1797381595561156
166,3,video3_sec249000-252000.wav,2.25,1.299038105676658
167,3,video3_sec250500-253500.wav,2.4166666666666665,1.1783686943921492
168,3,video3_sec252000-255000.wav,2.4166666666666665,1.2383626410915645
169,3,video3_sec253500-256500.wav,2.25,1.479019945774904
170,3,video3_sec255000-258000.wav,2.25,1.479019945774904
171,3,video3_sec256500-259500.wav,2.0833333333333335,1.5470992019810945
172,3,video3_sec258000-261000.wav,2.0,1.5811388300841898
173,3,video3_sec259500-262500.wav,2.0,1.5811388300841898
174,3,video3_sec261000-264000.wav,2.0,1.5811388300841898
175,3,video3_sec262500-265500.wav,2.0,1.5811388300841898
176,3,video3_sec264000-267000.wav,2.0,1.5811388300841898
177,3,video3_sec265500-268500.wav,2.0,1.5811388300841898
178,3,video3_sec267000-270000.wav,2.25,1.479019945774904
179,3,video3_sec268500-271500.wav,2.25,1.479019945774904
180,3,video3_sec270000-273000.wav,2.25,1.479019945774904
181,3,video3_sec271500-274500.wav,2.25,1.479019945774904
182,3,video3_sec273000-276000.wav,2.25,1.479019945774904
183,3,video3_sec274500-277500.wav,2.25,1.479019945774904
184,3,video3_sec276000-279000.wav,2.25,1.479019945774904
185,3,video3_sec277500-280500.wav,2.25,1.479019945774904
186,3,video3_sec279000-282000.wav,2.1666666666666665,1.5130595738779993
187,3,video3_sec280500-283500.wav,2.0,1.5811388300841898
188,3,video3_sec282000-285000.wav,2.0,1.5811388300841898
189,3,video3_sec283500-286500.wav,1.8333333333333333,1.7172843481185385
190,3,video3_sec285000-288000.wav,1.8333333333333333,1.7172843481185385
191,3,video3_sec286500-289500.wav,2.0,1.5811388300841898
192,3,video3_sec288000-291000.wav,2.0,1.5811388300841898
193,3,video3_sec289500-292500.wav,2.0,1.5811388300841898
194,3,video3_sec291000-294000.wav,1.9166666666666667,1.6492115891013641
195,3,video3_sec292500-295500.wav,1.75,1.7853571071357124
196,3,video3_sec294000-297000.wav,1.1666666666666667,1.1902380714238083
0,4,video4_sec0-3000.wav,-1.0,1.5811388300841898
1,4,video4_sec1500-4500.wav,-1.0,1.5811388300841898
2,4,video4_sec3000-6000.wav,-1.0,1.5811388300841898
3,4,video4_sec4500-7500.wav,-0.8333333333333334,1.3930716804791687
4,4,video4_sec6000-9000.wav,-0.75,1.299038105676658
5,4,video4_sec7500-10500.wav,-0.5833333333333334,1.5385542986773526
6,4,video4_sec9000-12000.wav,0.08333333333333333,2.17341636063512
7,4,video4_sec10500-13500.wav,0.25,2.277608394786075
8,4,video4_sec12000-15000.wav,0.08333333333333333,2.4721991917123494
9,4,video4_sec13500-16500.wav,-0.25,2.8613807855648994
10,4,video4_sec15000-18000.wav,-0.25,2.8613807855648994
11,4,video4_sec16500-19500.wav,-0.25,2.8613807855648994
12,4,video4_sec18000-21000.wav,-0.25,2.8613807855648994
13,4,video4_sec19500-22500.wav,-0.25,2.8613807855648994
14,4,video4_sec21000-24000.wav,0.08333333333333333,3.0372901778689587
15,4,video4_sec22500-25500.wav,0.25,2.7697863926732342
16,4,video4_sec24000-27000.wav,0.16666666666666666,2.814703216288764
17,4,video4_sec25500-28500.wav,0.16666666666666666,3.2068518055985
18,4,video4_sec27000-30000.wav,0.25,3.2691742076555053
19,4,video4_sec28500-31500.wav,0.25,3.2691742076555053
20,4,video4_sec30000-33000.wav,0.16666666666666666,3.2068518055985
21,4,video4_sec31500-34500.wav,0.0,3.082207001484488
22,4,video4_sec33000-36000.wav,0.0,3.082207001484488
23,4,video4_sec34500-37500.wav,0.0,3.082207001484488
24,4,video4_sec36000-39000.wav,-0.25,2.8613807855648994
25,4,video4_sec37500-40500.wav,-0.25,2.8613807855648994
26,4,video4_sec39000-42000.wav,-0.25,2.8613807855648994
27,4,video4_sec40500-43500.wav,-0.25,2.8613807855648994
28,4,video4_sec42000-45000.wav,-0.25,2.8613807855648994
29,4,video4_sec43500-46500.wav,-0.25,2.8613807855648994
30,4,video4_sec45000-48000.wav,-0.25,2.8613807855648994
31,4,video4_sec46500-49500.wav,-0.25,2.8613807855648994
32,4,video4_sec48000-51000.wav,-0.25,2.8613807855648994
33,4,video4_sec49500-52500.wav,-0.25,2.8613807855648994
34,4,video4_sec51000-54000.wav,0.25,3.3447720400649126
35,4,video4_sec52500-55500.wav,0.4166666666666667,3.350991990854761
36,4,video4_sec54000-57000.wav,0.25,3.3447720400649126
37,4,video4_sec55500-58500.wav,0.25,3.3447720400649126
38,4,video4_sec57000-60000.wav,0.25,3.3447720400649126
39,4,video4_sec58500-61500.wav,0.75,2.6056359983548307
40,4,video4_sec60000-63000.wav,1.0,2.23606797749979
41,4,video4_sec61500-64500.wav,1.0,2.23606797749979
42,4,video4_sec63000-66000.wav,1.0,2.23606797749979
43,4,video4_sec64500-67500.wav,1.0,2.23606797749979
44,4,video4_sec66000-69000.wav,0.5833333333333334,2.1738413992084022
45,4,video4_sec67500-70500.wav,0.08333333333333333,2.5266436030857524
46,4,video4_sec69000-72000.wav,0.0,2.449489742783178
47,4,video4_sec70500-73500.wav,0.0,2.449489742783178
48,4,video4_sec72000-75000.wav,0.08333333333333333,2.5266436030857524
49,4,video4_sec73500-76500.wav,0.25,2.680951323690902
50,4,video4_sec75000-78000.wav,0.25,2.680951323690902
51,4,video4_sec76500-79500.wav,0.08333333333333333,2.5266436030857524
52,4,video4_sec78000-81000.wav,0.0,2.449489742783178
53,4,video4_sec79500-82500.wav,-0.16666666666666666,2.7240837713043256
54,4,video4_sec81000-84000.wav,-0.25,2.8613807855648994
55,4,video4_sec82500-85500.wav,-0.25,2.8613807855648994
56,4,video4_sec84000-87000.wav,-0.25,2.8613807855648994
57,4,video4_sec85500-88500.wav,-0.25,2.8613807855648994
58,4,video4_sec87000-90000.wav,-0.25,2.8613807855648994
59,4,video4_sec88500-91500.wav,-0.25,2.8613807855648994
60,4,video4_sec90000-93000.wav,-0.3333333333333333,2.80511465823235
61,4,video4_sec91500-94500.wav,-0.3333333333333333,2.80511465823235
62,4,video4_sec93000-96000.wav,-0.25,2.890072700589233
63,4,video4_sec94500-97500.wav,-0.25,2.947456530637899
64,4,video4_sec96000-99000.wav,-0.25,2.947456530637899
65,4,video4_sec97500-100500.wav,-0.25,2.947456530637899
66,4,video4_sec99000-102000.wav,-0.25,2.947456530637899
67,4,video4_sec100500-103500.wav,-0.25,2.947456530637899
68,4,video4_sec102000-105000.wav,-0.25,2.947456530637899
69,4,video4_sec103500-106500.wav,-0.25,2.947456530637899
70,4,video4_sec105000-108000.wav,-0.3333333333333333,2.922398128181604
71,4,video4_sec106500-109500.wav,-0.5,2.8722813232690143
72,4,video4_sec108000-111000.wav,-0.5,2.8722813232690143
73,4,video4_sec109500-112500.wav,-0.5,2.8722813232690143
74,4,video4_sec111000-114000.wav,-0.75,2.8613807855648994
75,4,video4_sec112500-115500.wav,-0.5833333333333334,2.868647810700976
76,4,video4_sec114000-117000.wav,-0.5,2.8722813232690143
77,4,video4_sec115500-118500.wav,-0.6666666666666666,2.681440513221105
78,4,video4_sec117000-120000.wav,-0.75,2.5860201081971503
79,4,video4_sec118500-121500.wav,-0.5833333333333334,2.657061638443885
80,4,video4_sec120000-123000.wav,-0.5833333333333334,2.624211133300351
81,4,video4_sec121500-124500.wav,-0.75,2.48746859276655
82,4,video4_sec123000-126000.wav,-0.75,2.48746859276655
83,4,video4_sec124500-127500.wav,-0.5833333333333334,2.2035247394614035
84,4,video4_sec126000-129000.wav,-0.5,2.0615528128088303
85,4,video4_sec127500-130500.wav,-0.5,2.0615528128088303
86,4,video4_sec129000-132000.wav,-0.5,2.0615528128088303
87,4,video4_sec130500-133500.wav,-0.5,2.0615528128088303
88,4,video4_sec132000-135000.wav,-0.5,2.0615528128088303
89,4,video4_sec133500-136500.wav,-0.5,2.0615528128088303
90,4,video4_sec135000-138000.wav,-0.8333333333333334,1.9038005224404249
91,4,video4_sec136500-139500.wav,-0.8333333333333334,1.9038005224404249
92,4,video4_sec138000-141000.wav,-0.6666666666666666,1.967375228914378
93,4,video4_sec139500-142500.wav,-0.5,2.0615528128088303
94,4,video4_sec141000-144000.wav,-0.5,2.0615528128088303
95,4,video4_sec142500-145500.wav,-0.5,2.0615528128088303
96,4,video4_sec144000-147000.wav,-0.5,2.0615528128088303
97,4,video4_sec145500-148500.wav,-0.5,2.0615528128088303
98,4,video4_sec147000-150000.wav,-0.5,2.0615528128088303
99,4,video4_sec148500-151500.wav,-0.5,2.0615528128088303
100,4,video4_sec150000-153000.wav,-0.5,2.0615528128088303
101,4,video4_sec151500-154500.wav,-0.5,2.0615528128088303
102,4,video4_sec153000-156000.wav,-0.5,2.0615528128088303
103,4,video4_sec154500-157500.wav,-0.5,2.0615528128088303
104,4,video4_sec156000-159000.wav,-0.5,2.0615528128088303
105,4,video4_sec157500-160500.wav,-0.5,2.0615528128088303
106,4,video4_sec159000-162000.wav,-0.5,2.0615528128088303
107,4,video4_sec160500-163500.wav,-0.5,2.0615528128088303
108,4,video4_sec162000-165000.wav,-0.5,2.0615528128088303
109,4,video4_sec163500-166500.wav,-0.5,2.0615528128088303
110,4,video4_sec165000-168000.wav,-0.5,2.0615528128088303
111,4,video4_sec166500-169500.wav,-0.3333333333333333,2.205589867460327
112,4,video4_sec168000-171000.wav,-0.25,2.277608394786075
113,4,video4_sec169500-172500.wav,-0.25,2.277608394786075
114,4,video4_sec171000-174000.wav,-0.25,2.277608394786075
115,4,video4_sec172500-175500.wav,-0.08333333333333333,2.4588759694596196
116,4,video4_sec174000-177000.wav,0.08333333333333333,2.5933236124278953
117,4,video4_sec175500-178500.wav,0.25,2.680951323690902
118,4,video4_sec177000-180000.wav,0.25,2.680951323690902
119,4,video4_sec178500-181500.wav,0.25,2.680951323690902
120,4,video4_sec180000-183000.wav,-0.08333333333333333,2.3921959601174767
121,4,video4_sec181500-184500.wav,-0.25,2.277608394786075
122,4,video4_sec183000-186000.wav,0.0,2.5495097567963922
123,4,video4_sec184500-187500.wav,0.0,2.5495097567963922
124,4,video4_sec186000-189000.wav,0.0,2.5495097567963922
125,4,video4_sec187500-190500.wav,0.0,2.5495097567963922
126,4,video4_sec189000-192000.wav,0.0,2.5495097567963922
127,4,video4_sec190500-193500.wav,0.16666666666666666,2.293212258572862
128,4,video4_sec192000-195000.wav,0.0,2.5495097567963922
129,4,video4_sec193500-196500.wav,0.0,2.5495097567963922
130,4,video4_sec195000-198000.wav,0.0,2.5495097567963922
131,4,video4_sec196500-199500.wav,0.0,2.5495097567963922
132,4,video4_sec198000-201000.wav,0.0,2.5495097567963922
133,4,video4_sec199500-202500.wav,0.0,2.5495097567963922
134,4,video4_sec201000-204000.wav,0.0,2.5495097567963922
135,4,video4_sec202500-205500.wav,0.0,2.5495097567963922
136,4,video4_sec204000-207000.wav,0.0,2.5495097567963922
137,4,video4_sec205500-208500.wav,0.0,2.5495097567963922
138,4,video4_sec207000-210000.wav,0.0,2.5495097567963922
139,4,video4_sec208500-211500.wav,0.0,2.5495097567963922
140,4,video4_sec210000-213000.wav,0.0,2.5495097567963922
141,4,video4_sec211500-214500.wav,0.0,2.5495097567963922
142,4,video4_sec213000-216000.wav,0.0,2.5495097567963922
143,4,video4_sec214500-217500.wav,0.0,2.5495097567963922
144,4,video4_sec216000-219000.wav,-0.25,2.48746859276655
145,4,video4_sec217500-220500.wav,-0.4166666666666667,2.495822864255517
146,4,video4_sec219000-222000.wav,-0.25,2.48746859276655
147,4,video4_sec220500-223500.wav,-0.25,2.48746859276655
148,4,video4_sec222000-225000.wav,-0.25,2.48746859276655
149,4,video4_sec223500-226500.wav,-0.25,2.48746859276655
150,4,video4_sec225000-228000.wav,-0.16666666666666666,2.508148980776497
151,4,video4_sec226500-229500.wav,0.0,2.5495097567963922
152,4,video4_sec228000-231000.wav,0.0,2.5495097567963922
153,4,video4_sec229500-232500.wav,0.0,2.5495097567963922
154,4,video4_sec231000-234000.wav,0.0,2.5495097567963922
155,4,video4_sec232500-235500.wav,0.0,2.5495097567963922
156,4,video4_sec234000-237000.wav,0.0,2.5495097567963922
157,4,video4_sec235500-238500.wav,0.16666666666666666,2.637137468059399
158,4,video4_sec237000-240000.wav,0.16666666666666666,2.814703216288764
159,4,video4_sec238500-241500.wav,0.0,3.082207001484488
160,4,video4_sec240000-243000.wav,0.0,3.082207001484488
161,4,video4_sec241500-244500.wav,0.0,3.082207001484488
162,4,video4_sec243000-246000.wav,0.0,3.082207001484488
163,4,video4_sec244500-247500.wav,0.0,3.082207001484488
164,4,video4_sec246000-249000.wav,0.0,3.082207001484488
165,4,video4_sec247500-250500.wav,0.0,3.082207001484488
166,4,video4_sec249000-252000.wav,0.0,3.082207001484488
167,4,video4_sec250500-253500.wav,0.0,3.082207001484488
168,4,video4_sec252000-255000.wav,0.0,3.082207001484488
169,4,video4_sec253500-256500.wav,-0.16666666666666666,2.9349895242047626
170,4,video4_sec255000-258000.wav,-0.25,2.8613807855648994
171,4,video4_sec256500-259500.wav,-0.25,2.8613807855648994
172,4,video4_sec258000-261000.wav,-0.25,2.8613807855648994
173,4,video4_sec259500-262500.wav,-0.25,2.8613807855648994
174,4,video4_sec261000-264000.wav,-0.25,2.8613807855648994
175,4,video4_sec262500-265500.wav,-0.4166666666666667,2.868647810700976
176,4,video4_sec264000-267000.wav,-0.8333333333333334,2.637137468059399
177,4,video4_sec265500-268500.wav,-0.8333333333333334,2.293212258572862
178,4,video4_sec267000-270000.wav,-0.75,2.165063509461097
179,4,video4_sec268500-271500.wav,-0.75,2.165063509461097
180,4,video4_sec270000-273000.wav,-0.75,2.165063509461097
181,4,video4_sec271500-274500.wav,-0.75,2.165063509461097
182,4,video4_sec273000-276000.wav,-0.75,2.165063509461097
183,4,video4_sec274500-277500.wav,-0.75,2.165063509461097
184,4,video4_sec276000-279000.wav,-0.75,2.165063509461097
185,4,video4_sec277500-280500.wav,-0.75,2.165063509461097
186,4,video4_sec279000-282000.wav,-0.8333333333333334,2.066985237436388
187,4,video4_sec280500-283500.wav,-0.6666666666666666,2.1511347961142704
188,4,video4_sec282000-285000.wav,-0.5,2.29128784747792
189,4,video4_sec283500-286500.wav,-0.5,2.29128784747792
190,4,video4_sec285000-288000.wav,-0.75,2.165063509461097
191,4,video4_sec286500-289500.wav,-0.75,2.165063509461097
192,4,video4_sec288000-291000.wav,-0.75,2.165063509461097
193,4,video4_sec289500-292500.wav,-0.75,2.165063509461097
194,4,video4_sec291000-294000.wav,-0.75,2.165063509461097
195,4,video4_sec292500-295500.wav,-0.75,2.165063509461097
196,4,video4_sec294000-297000.wav,-0.75,2.165063509461097
197,4,video4_sec295500-298500.wav,-0.75,2.165063509461097
198,4,video4_sec297000-300000.wav,-0.75,2.165063509461097
199,4,video4_sec298500-301500.wav,-0.75,2.165063509461097
200,4,video4_sec300000-303000.wav,-0.75,2.165063509461097
201,4,video4_sec301500-304500.wav,-0.75,2.165063509461097
202,4,video4_sec303000-306000.wav,-0.75,2.165063509461097
203,4,video4_sec304500-307500.wav,-0.75,2.165063509461097
204,4,video4_sec306000-309000.wav,-0.75,2.165063509461097
205,4,video4_sec307500-310500.wav,-0.75,2.165063509461097
206,4,video4_sec309000-312000.wav,-0.75,2.165063509461097
207,4,video4_sec310500-313500.wav,-0.75,2.165063509461097
208,4,video4_sec312000-315000.wav,-0.75,2.165063509461097
209,4,video4_sec313500-316500.wav,-0.75,2.165063509461097
210,4,video4_sec315000-318000.wav,-0.5,2.179449471770337
211,4,video4_sec316500-319500.wav,-0.5,2.179449471770337
212,4,video4_sec318000-321000.wav,-0.5,2.179449471770337
213,4,video4_sec319500-322500.wav,-0.8333333333333334,1.8811836956360306
214,4,video4_sec321000-324000.wav,-1.0,1.7320508075688774
215,4,video4_sec322500-325500.wav,-1.0,1.7320508075688774
216,4,video4_sec324000-327000.wav,-1.0,1.7320508075688774
217,4,video4_sec325500-328500.wav,-1.0,1.7320508075688774
218,4,video4_sec327000-330000.wav,-1.0,1.7320508075688774
219,4,video4_sec328500-331500.wav,-1.0,1.7320508075688774
0,5,video5_sec0-3000.wav,1.5833333333333333,1.0217413916962133
1,5,video5_sec1500-4500.wav,1.75,0.82915619758885
2,5,video5_sec3000-6000.wav,1.75,0.82915619758885
3,5,video5_sec4500-7500.wav,1.75,0.82915619758885
4,5,video5_sec6000-9000.wav,1.75,0.82915619758885
5,5,video5_sec7500-10500.wav,1.75,0.82915619758885
6,5,video5_sec9000-12000.wav,1.5833333333333333,1.1085975711283194
7,5,video5_sec10500-13500.wav,1.9166666666666667,0.8346460994194213
8,5,video5_sec12000-15000.wav,2.1666666666666665,0.8440825170409966
9,5,video5_sec13500-16500.wav,2.6666666666666665,1.0991611535067438
10,5,video5_sec15000-18000.wav,2.75,1.0897247358851685
11,5,video5_sec16500-19500.wav,2.75,1.0897247358851685
12,5,video5_sec18000-21000.wav,3.0,0.7071067811865476
13,5,video5_sec19500-22500.wav,3.0,0.7071067811865476
14,5,video5_sec21000-24000.wav,2.9166666666666665,0.8346460994194213
15,5,video5_sec22500-25500.wav,2.75,1.0897247358851685
16,5,video5_sec24000-27000.wav,2.75,1.0897247358851685
17,5,video5_sec25500-28500.wav,2.75,1.0897247358851685
18,5,video5_sec27000-30000.wav,2.75,1.0897247358851685
19,5,video5_sec28500-31500.wav,2.75,1.0897247358851685
20,5,video5_sec30000-33000.wav,2.75,1.0897247358851685
21,5,video5_sec31500-34500.wav,2.75,1.0897247358851685
22,5,video5_sec33000-36000.wav,2.75,1.0897247358851685
23,5,video5_sec34500-37500.wav,2.5833333333333335,1.3632415786283893
24,5,video5_sec36000-39000.wav,2.5,1.5
25,5,video5_sec37500-40500.wav,2.5,1.5
26,5,video5_sec39000-42000.wav,2.5,1.5
27,5,video5_sec40500-43500.wav,2.5,1.5
28,5,video5_sec42000-45000.wav,2.75,1.6393596310755
29,5,video5_sec43500-46500.wav,2.75,1.6393596310755
30,5,video5_sec45000-48000.wav,2.75,1.6393596310755
31,5,video5_sec46500-49500.wav,2.75,1.6393596310755
32,5,video5_sec48000-51000.wav,2.75,1.6393596310755
33,5,video5_sec49500-52500.wav,2.5833333333333335,1.9208217522310536
34,5,video5_sec51000-54000.wav,2.75,1.6393596310755
35,5,video5_sec52500-55500.wav,2.75,1.6393596310755
36,5,video5_sec54000-57000.wav,2.8333333333333335,1.5011547111808632
37,5,video5_sec55500-58500.wav,3.0,1.224744871391589
38,5,video5_sec57000-60000.wav,3.0,1.224744871391589
39,5,video5_sec58500-61500.wav,3.0,1.224744871391589
40,5,video5_sec60000-63000.wav,2.9166666666666665,1.362949791286226
41,5,video5_sec61500-64500.wav,2.75,1.6393596310755
42,5,video5_sec63000-66000.wav,2.75,1.6393596310755
43,5,video5_sec64500-67500.wav,2.9166666666666665,1.362949791286226
44,5,video5_sec66000-69000.wav,3.0833333333333335,1.3095032295193605
45,5,video5_sec67500-70500.wav,3.25,1.0457774469842014
46,5,video5_sec69000-72000.wav,3.25,0.82915619758885
47,5,video5_sec70500-73500.wav,3.25,0.82915619758885
48,5,video5_sec72000-75000.wav,3.25,0.82915619758885
49,5,video5_sec73500-76500.wav,3.25,0.82915619758885
50,5,video5_sec75000-78000.wav,3.25,0.82915619758885
51,5,video5_sec76500-79500.wav,3.25,0.82915619758885
52,5,video5_sec78000-81000.wav,3.25,0.82915619758885
53,5,video5_sec79500-82500.wav,3.25,0.82915619758885
54,5,video5_sec81000-84000.wav,3.25,0.82915619758885
55,5,video5_sec82500-85500.wav,3.0833333333333335,1.0928819801240093
56,5,video5_sec84000-87000.wav,3.0,1.224744871391589
57,5,video5_sec85500-88500.wav,3.1666666666666665,1.3942615876471323
58,5,video5_sec87000-90000.wav,3.0,1.224744871391589
59,5,video5_sec88500-91500.wav,3.0,1.0749149571305296
60,5,video5_sec90000-93000.wav,2.75,1.299038105676658
61,5,video5_sec91500-94500.wav,2.75,1.299038105676658
62,5,video5_sec93000-96000.wav,2.75,1.299038105676658
63,5,video5_sec94500-97500.wav,2.75,1.299038105676658
64,5,video5_sec96000-99000.wav,2.75,1.299038105676658
65,5,video5_sec97500-100500.wav,2.9166666666666665,1.099679368558886
66,5,video5_sec99000-102000.wav,2.75,1.299038105676658
67,5,video5_sec100500-103500.wav,2.75,1.299038105676658
68,5,video5_sec102000-105000.wav,2.75,1.299038105676658
69,5,video5_sec103500-106500.wav,2.75,1.299038105676658
70,5,video5_sec105000-108000.wav,2.75,1.299038105676658
71,5,video5_sec106500-109500.wav,2.5833333333333335,1.5385542986773526
72,5,video5_sec108000-111000.wav,2.5,1.6583123951777
73,5,video5_sec109500-112500.wav,2.3333333333333335,1.9169962603713084
74,5,video5_sec111000-114000.wav,2.25,2.0463381929681126
75,5,video5_sec112500-115500.wav,2.25,2.0463381929681126
76,5,video5_sec114000-117000.wav,2.25,2.0463381929681126
77,5,video5_sec115500-118500.wav,2.25,2.0463381929681126
78,5,video5_sec117000-120000.wav,2.25,2.0463381929681126
79,5,video5_sec118500-121500.wav,2.25,2.0463381929681126
80,5,video5_sec120000-123000.wav,2.5,1.6583123951777
81,5,video5_sec121500-124500.wav,2.5,1.6583123951777
82,5,video5_sec123000-126000.wav,2.5,1.6583123951777
83,5,video5_sec124500-127500.wav,2.5,1.6583123951777
84,5,video5_sec126000-129000.wav,2.5,1.6583123951777
85,5,video5_sec127500-130500.wav,2.5,1.6583123951777
86,5,video5_sec129000-132000.wav,2.5,1.6583123951777
87,5,video5_sec130500-133500.wav,2.5,1.6583123951777
88,5,video5_sec132000-135000.wav,2.5,1.6583123951777
89,5,video5_sec133500-136500.wav,2.5,1.6583123951777
90,5,video5_sec135000-138000.wav,2.5,1.6583123951777
91,5,video5_sec136500-139500.wav,2.5,1.6583123951777
92,5,video5_sec138000-141000.wav,2.5,1.6583123951777
93,5,video5_sec139500-142500.wav,2.5,1.6583123951777
94,5,video5_sec141000-144000.wav,2.9166666666666665,1.299038105676658
95,5,video5_sec142500-145500.wav,3.25,1.299038105676658
96,5,video5_sec144000-147000.wav,3.4166666666666665,1.1783686943921492
97,5,video5_sec145500-148500.wav,3.25,1.299038105676658
98,5,video5_sec147000-150000.wav,3.25,1.299038105676658
99,5,video5_sec148500-151500.wav,3.25,1.299038105676658
100,5,video5_sec150000-153000.wav,3.25,1.299038105676658
101,5,video5_sec151500-154500.wav,3.25,1.299038105676658
102,5,video5_sec153000-156000.wav,3.25,1.299038105676658
103,5,video5_sec154500-157500.wav,3.25,1.299038105676658
104,5,video5_sec156000-159000.wav,3.25,1.299038105676658
105,5,video5_sec157500-160500.wav,3.25,1.299038105676658
106,5,video5_sec159000-162000.wav,3.25,1.299038105676658
107,5,video5_sec160500-163500.wav,3.25,1.299038105676658
108,5,video5_sec162000-165000.wav,3.25,1.299038105676658
109,5,video5_sec163500-166500.wav,3.25,1.299038105676658
110,5,video5_sec165000-168000.wav,3.25,1.299038105676658
111,5,video5_sec166500-169500.wav,2.9166666666666665,1.7132036598703209
112,5,video5_sec168000-171000.wav,2.5,2.0615528128088303
113,5,video5_sec169500-172500.wav,2.5,2.0615528128088303
114,5,video5_sec171000-174000.wav,2.5,2.0615528128088303
115,5,video5_sec172500-175500.wav,2.5,2.0615528128088303
116,5,video5_sec174000-177000.wav,2.5,2.0615528128088303
117,5,video5_sec175500-178500.wav,2.5,2.0615528128088303
118,5,video5_sec177000-180000.wav,2.4166666666666665,2.1335713401345786
119,5,video5_sec178500-181500.wav,2.0833333333333335,2.4588759694596196
120,5,video5_sec180000-183000.wav,1.5,1.6583123951777
121,5,video5_sec181500-184500.wav,1.5,1.6583123951777
122,5,video5_sec183000-186000.wav,1.5,1.6583123951777
123,5,video5_sec184500-187500.wav,1.5,1.6583123951777
124,5,video5_sec186000-189000.wav,1.5,1.6583123951777
125,5,video5_sec187500-190500.wav,1.6666666666666667,1.743008869816375
126,5,video5_sec189000-192000.wav,1.75,1.7853571071357124
127,5,video5_sec190500-193500.wav,1.75,1.7853571071357124
128,5,video5_sec192000-195000.wav,1.6666666666666667,1.743008869816375
129,5,video5_sec193500-196500.wav,1.5,1.6583123951777
130,5,video5_sec195000-198000.wav,1.5,1.6583123951777
131,5,video5_sec196500-199500.wav,1.5,1.6583123951777
132,5,video5_sec198000-201000.wav,1.5,1.6583123951777
133,5,video5_sec199500-202500.wav,1.5,1.6583123951777
134,5,video5_sec201000-204000.wav,1.5,1.6583123951777
135,5,video5_sec202500-205500.wav,1.5,1.6583123951777
136,5,video5_sec204000-207000.wav,1.5,1.6583123951777
137,5,video5_sec205500-208500.wav,1.5,1.6583123951777
138,5,video5_sec207000-210000.wav,1.5,1.6583123951777
139,5,video5_sec208500-211500.wav,1.6666666666666667,1.743008869816375
140,5,video5_sec210000-213000.wav,1.75,1.7853571071357124
141,5,video5_sec211500-214500.wav,1.75,1.7853571071357124
142,5,video5_sec213000-216000.wav,1.75,1.7853571071357124
143,5,video5_sec214500-217500.wav,1.75,1.7853571071357124
144,5,video5_sec216000-219000.wav,1.5,1.6583123951777
145,5,video5_sec217500-220500.wav,1.5,1.6583123951777
146,5,video5_sec219000-222000.wav,1.5,1.6583123951777
147,5,video5_sec220500-223500.wav,1.5,1.6583123951777
148,5,video5_sec222000-225000.wav,1.5,1.6583123951777
149,5,video5_sec223500-226500.wav,1.5,1.6583123951777
150,5,video5_sec225000-228000.wav,1.5,1.6583123951777
151,5,video5_sec226500-229500.wav,1.5,1.6583123951777
152,5,video5_sec228000-231000.wav,1.5,1.6583123951777
153,5,video5_sec229500-232500.wav,1.5,1.6583123951777
154,5,video5_sec231000-234000.wav,1.5,1.6583123951777
